dataset,n_samples,n_features,schedule_id,curve_id,curve_label,display_order,effective_k,tree_count,depth_1_trees,depth_2_trees,depth_3_trees,fit_time_s,accuracy
analcatdata_boxing2,132,3,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,0.8602280308376067,0.6363636363636364
analcatdata_boxing2,132,3,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,1.7204560616752134,0.6363636363636364
analcatdata_boxing2,132,3,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,1.3903914333321155,0.6363636363636364
analcatdata_boxing2,132,3,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,2.780782866664231,0.6363636363636364
analcatdata_boxing2,132,3,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,4.171174299996347,0.6363636363636364
analcatdata_boxing2,132,3,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,6.951957166660577,0.6363636363636364
analcatdata_boxing2,132,3,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,13.903914333321154,0.6363636363636364
haberman,306,3,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.06474050409160555,0.7662337662337663
haberman,306,3,pure_k1_T40,pure_k1,k=1,0,1.0,40,40,0,0,0.1294810081832111,0.7402597402597403
haberman,306,3,pure_k1_T60,pure_k1,k=1,0,1.0,60,60,0,0,0.19422151227481663,0.7402597402597403
haberman,306,3,pure_k1_T100,pure_k1,k=1,0,1.0,100,100,0,0,0.3237025204580277,0.7402597402597403
haberman,306,3,pure_k1_T200,pure_k1,k=1,0,1.0,200,200,0,0,0.6474050409160554,0.7402597402597403
haberman,306,3,mix_1_95_2_05_T20,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,20,19,1,0,0.1194524905551225,0.7662337662337663
haberman,306,3,mix_1_95_2_05_T40,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,40,38,2,0,0.238904981110245,0.7272727272727273
haberman,306,3,mix_1_95_2_05_T60,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,60,57,3,0,0.35835747166536747,0.7402597402597403
haberman,306,3,mix_1_95_2_05_T100,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,100,95,5,0,0.5972624527756125,0.7402597402597403
haberman,306,3,mix_1_95_2_05_T200,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,200,190,10,0,1.194524905551225,0.7402597402597403
haberman,306,3,mix_1_90_2_10_T20,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,20,18,2,0,0.17416447701863944,0.7532467532467533
haberman,306,3,mix_1_90_2_10_T40,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,40,36,4,0,0.34832895403727887,0.7272727272727273
haberman,306,3,mix_1_90_2_10_T60,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,60,54,6,0,0.5224934310559184,0.7402597402597403
haberman,306,3,mix_1_90_2_10_T100,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,100,90,10,0,0.8708223850931972,0.7402597402597403
haberman,306,3,mix_1_90_2_10_T200,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,200,180,20,0,1.7416447701863944,0.7402597402597403
haberman,306,3,mix_1_95_3_05_T20,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,20,19,0,1,1.7294734682631678,0.7662337662337663
haberman,306,3,mix_1_95_3_05_T40,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,40,38,0,2,3.4589469365263357,0.7402597402597403
haberman,306,3,mix_1_95_3_05_T60,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,60,57,0,3,5.188420404789504,0.7402597402597403
haberman,306,3,mix_1_95_3_05_T100,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,100,95,0,5,8.64736734131584,0.7402597402597403
haberman,306,3,mix_1_95_3_05_T200,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,200,190,0,10,17.29473468263168,0.7402597402597403
haberman,306,3,mix_1_75_2_25_T20,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,20,15,5,0,0.3383004364091903,0.7532467532467533
haberman,306,3,mix_1_75_2_25_T40,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,40,30,10,0,0.6766008728183805,0.7272727272727273
haberman,306,3,mix_1_75_2_25_T60,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,60,45,15,0,1.014901309227571,0.7272727272727273
haberman,306,3,mix_1_75_2_25_T100,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,100,75,25,0,1.6915021820459515,0.7402597402597403
haberman,306,3,mix_1_75_2_25_T200,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,200,150,50,0,3.383004364091903,0.7402597402597403
haberman,306,3,mix_1_50_2_50_T20,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,20,10,10,0,0.6118603687267751,0.7402597402597403
haberman,306,3,mix_1_50_2_50_T40,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,40,20,20,0,1.2237207374535501,0.7662337662337663
haberman,306,3,mix_1_50_2_50_T60,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,60,30,30,0,1.835581106180325,0.7272727272727273
haberman,306,3,mix_1_50_2_50_T100,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,100,50,50,0,3.0593018436338753,0.7272727272727273
haberman,306,3,mix_1_50_2_50_T200,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,200,100,100,0,6.1186036872677505,0.7402597402597403
haberman,306,3,pure_k2_T20,pure_k2,k=2,6,2.0,20,0,20,0,1.1589802333619446,0.7012987012987013
haberman,306,3,pure_k2_T40,pure_k2,k=2,6,2.0,40,0,40,0,2.317960466723889,0.7272727272727273
haberman,306,3,pure_k2_T60,pure_k2,k=2,6,2.0,60,0,60,0,3.4769407000858337,0.7142857142857143
haberman,306,3,pure_k2_T100,pure_k2,k=2,6,2.0,100,0,100,0,5.794901166809723,0.7142857142857143
haberman,306,3,pure_k2_T200,pure_k2,k=2,6,2.0,200,0,200,0,11.589802333619446,0.7142857142857143
haberman,306,3,mix_2_95_3_05_T20,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,20,0,19,1,2.76900121106999,0.7272727272727273
haberman,306,3,mix_2_95_3_05_T40,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,40,0,38,2,5.53800242213998,0.7272727272727273
haberman,306,3,mix_2_95_3_05_T60,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,60,0,57,3,8.30700363320997,0.7142857142857143
haberman,306,3,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,13.84500605534995,0.7142857142857143
haberman,306,3,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,27.6900121106999,0.7142857142857143
haberman,306,3,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,33.359399787522854,0.7142857142857143
haberman,306,3,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,66.71879957504571,0.7142857142857143
haberman,306,3,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,100.07819936256855,0.7142857142857143
haberman,306,3,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,166.79699893761426,0.7142857142857143
haberman,306,3,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,333.5939978752285,0.7142857142857143
hayes_roth,160,4,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.027485070889815687,0.725
hayes_roth,160,4,pure_k1_T40,pure_k1,k=1,0,1.0,40,40,0,0,0.054970141779631373,0.875
hayes_roth,160,4,pure_k1_T60,pure_k1,k=1,0,1.0,60,60,0,0,0.08245521266944707,0.725
hayes_roth,160,4,pure_k1_T100,pure_k1,k=1,0,1.0,100,100,0,0,0.13742535444907844,0.725
hayes_roth,160,4,pure_k1_T200,pure_k1,k=1,0,1.0,200,200,0,0,0.2748507088981569,0.725
hayes_roth,160,4,mix_1_95_2_05_T20,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,20,19,1,0,0.029559088384266942,0.825
hayes_roth,160,4,mix_1_95_2_05_T40,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,40,38,2,0,0.059118176768533884,0.875
hayes_roth,160,4,mix_1_95_2_05_T60,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,60,57,3,0,0.08867726515280082,0.725
hayes_roth,160,4,mix_1_95_2_05_T100,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,100,95,5,0,0.14779544192133473,0.725
hayes_roth,160,4,mix_1_95_2_05_T200,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,200,190,10,0,0.29559088384266946,0.725
hayes_roth,160,4,mix_1_90_2_10_T20,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,20,18,2,0,0.0316331058787182,0.725
hayes_roth,160,4,mix_1_90_2_10_T40,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,40,36,4,0,0.0632662117574364,0.825
hayes_roth,160,4,mix_1_90_2_10_T60,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,60,54,6,0,0.0948993176361546,0.725
hayes_roth,160,4,mix_1_90_2_10_T100,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,100,90,10,0,0.158165529393591,0.725
hayes_roth,160,4,mix_1_90_2_10_T200,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,200,180,20,0,0.316331058787182,0.725
hayes_roth,160,4,mix_1_95_3_05_T20,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,20,19,0,1,0.047990889425855124,0.725
hayes_roth,160,4,mix_1_95_3_05_T40,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,40,38,0,2,0.09598177885171025,0.875
hayes_roth,160,4,mix_1_95_3_05_T60,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,60,57,0,3,0.14397266827756539,0.75
hayes_roth,160,4,mix_1_95_3_05_T100,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,100,95,0,5,0.23995444712927566,0.725
hayes_roth,160,4,mix_1_95_3_05_T200,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,200,190,0,10,0.4799088942585513,0.725
hayes_roth,160,4,mix_1_75_2_25_T20,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,20,15,5,0,0.03785515836207196,0.85
hayes_roth,160,4,mix_1_75_2_25_T40,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,40,30,10,0,0.07571031672414393,0.875
hayes_roth,160,4,mix_1_75_2_25_T60,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,60,45,15,0,0.11356547508621588,0.8
hayes_roth,160,4,mix_1_75_2_25_T100,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,100,75,25,0,0.1892757918103598,0.825
hayes_roth,160,4,mix_1_75_2_25_T200,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,200,150,50,0,0.3785515836207196,0.825
hayes_roth,160,4,mix_1_50_2_50_T20,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,20,10,10,0,0.04822524583432823,0.8
hayes_roth,160,4,mix_1_50_2_50_T40,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,40,20,20,0,0.09645049166865646,0.875
hayes_roth,160,4,mix_1_50_2_50_T60,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,60,30,30,0,0.1446757375029847,0.875
hayes_roth,160,4,mix_1_50_2_50_T100,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,100,50,50,0,0.24112622917164117,0.875
hayes_roth,160,4,mix_1_50_2_50_T200,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,200,100,100,0,0.48225245834328234,0.85
hayes_roth,160,4,pure_k2_T20,pure_k2,k=2,6,2.0,20,0,20,0,0.06896542077884078,0.825
hayes_roth,160,4,pure_k2_T40,pure_k2,k=2,6,2.0,40,0,40,0,0.13793084155768157,0.85
hayes_roth,160,4,pure_k2_T60,pure_k2,k=2,6,2.0,60,0,60,0,0.20689626233652234,0.825
hayes_roth,160,4,pure_k2_T100,pure_k2,k=2,6,2.0,100,0,100,0,0.3448271038942039,0.85
hayes_roth,160,4,pure_k2_T200,pure_k2,k=2,6,2.0,200,0,200,0,0.6896542077884078,0.9
hayes_roth,160,4,mix_2_95_3_05_T20,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,20,0,19,1,0.08739722182042896,0.75
hayes_roth,160,4,mix_2_95_3_05_T40,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,40,0,38,2,0.17479444364085792,0.825
hayes_roth,160,4,mix_2_95_3_05_T60,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,60,0,57,3,0.2621916654612869,0.825
hayes_roth,160,4,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,0.43698610910214486,0.875
hayes_roth,160,4,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,0.8739722182042897,0.9
hayes_roth,160,4,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,0.43760144161060455,0.825
hayes_roth,160,4,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,0.8752028832212091,0.825
hayes_roth,160,4,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,1.3128043248318135,0.825
hayes_roth,160,4,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,2.1880072080530226,0.825
hayes_roth,160,4,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,4.376014416106045,0.825
cloud,108,7,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.11338772908784449,0.5555555555555556
cloud,108,7,pure_k1_T40,pure_k1,k=1,0,1.0,40,40,0,0,0.22677545817568898,0.6296296296296297
cloud,108,7,pure_k1_T60,pure_k1,k=1,0,1.0,60,60,0,0,0.34016318726353345,0.5925925925925926
cloud,108,7,pure_k1_T100,pure_k1,k=1,0,1.0,100,100,0,0,0.5669386454392225,0.5555555555555556
cloud,108,7,pure_k1_T200,pure_k1,k=1,0,1.0,200,200,0,0,1.133877290878445,0.5925925925925926
cloud,108,7,mix_1_95_2_05_T20,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,20,19,1,0,0.4806447343016043,0.5925925925925926
cloud,108,7,mix_1_95_2_05_T40,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,40,38,2,0,0.9612894686032086,0.6296296296296297
cloud,108,7,mix_1_95_2_05_T60,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,60,57,3,0,1.441934202904813,0.5925925925925926
cloud,108,7,mix_1_95_2_05_T100,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,100,95,5,0,2.4032236715080213,0.5925925925925926
cloud,108,7,mix_1_95_2_05_T200,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,200,190,10,0,4.806447343016043,0.6296296296296297
cloud,108,7,mix_1_90_2_10_T20,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,20,18,2,0,0.8479017395153642,0.5925925925925926
cloud,108,7,mix_1_90_2_10_T40,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,40,36,4,0,1.6958034790307284,0.6666666666666666
cloud,108,7,mix_1_90_2_10_T60,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,60,54,6,0,2.5437052185460924,0.6296296296296297
cloud,108,7,mix_1_90_2_10_T100,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,100,90,10,0,4.239508697576821,0.5925925925925926
cloud,108,7,mix_1_90_2_10_T200,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,200,180,20,0,8.479017395153642,0.6666666666666666
cloud,108,7,mix_1_95_3_05_T20,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,20,19,0,1,49.09405991450884,0.5925925925925926
cloud,108,7,mix_1_95_3_05_T40,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,40,38,0,2,98.18811982901768,0.6296296296296297
cloud,108,7,mix_1_95_3_05_T60,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,60,57,0,3,147.2821797435265,0.6296296296296297
cloud,108,7,mix_1_95_3_05_T100,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,100,95,0,5,245.47029957254415,0.5925925925925926
cloud,108,7,mix_1_95_3_05_T200,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,200,190,0,10,490.9405991450883,0.6666666666666666
cloud,108,7,mix_1_75_2_25_T20,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,20,15,5,0,1.9496727551566435,0.5925925925925926
cloud,108,7,mix_1_75_2_25_T40,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,40,30,10,0,3.899345510313287,0.6666666666666666
cloud,108,7,mix_1_75_2_25_T60,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,60,45,15,0,5.849018265469931,0.6296296296296297
cloud,108,7,mix_1_75_2_25_T100,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,100,75,25,0,9.748363775783218,0.6296296296296297
cloud,108,7,mix_1_75_2_25_T200,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,200,150,50,0,19.496727551566437,0.6666666666666666
cloud,108,7,mix_1_50_2_50_T20,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,20,10,10,0,3.785957781225443,0.6666666666666666
cloud,108,7,mix_1_50_2_50_T40,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,40,20,20,0,7.571915562450886,0.7037037037037037
cloud,108,7,mix_1_50_2_50_T60,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,60,30,30,0,11.35787334367633,0.7037037037037037
cloud,108,7,mix_1_50_2_50_T100,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,100,50,50,0,18.929788906127214,0.6666666666666666
cloud,108,7,mix_1_50_2_50_T200,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,200,100,100,0,37.85957781225443,0.6666666666666666
cloud,108,7,pure_k2_T20,pure_k2,k=2,6,2.0,20,0,20,0,7.458527833363041,0.7037037037037037
cloud,108,7,pure_k2_T40,pure_k2,k=2,6,2.0,40,0,40,0,14.917055666726082,0.7407407407407407
cloud,108,7,pure_k2_T60,pure_k2,k=2,6,2.0,60,0,60,0,22.375583500089125,0.7037037037037037
cloud,108,7,pure_k2_T100,pure_k2,k=2,6,2.0,100,0,100,0,37.292639166815206,0.7407407407407407
cloud,108,7,pure_k2_T200,pure_k2,k=2,6,2.0,200,0,200,0,74.58527833363041,0.7407407407407407
cloud,108,7,mix_2_95_3_05_T20,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,20,0,19,1,56.07194301357028,0.7407407407407407
cloud,108,7,mix_2_95_3_05_T40,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,40,0,38,2,112.14388602714055,0.7037037037037037
cloud,108,7,mix_2_95_3_05_T60,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,60,0,57,3,168.21582904071082,0.7407407407407407
cloud,108,7,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,280.35971506785137,0.7407407407407407
cloud,108,7,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,560.7194301357027,0.7407407407407407
cloud,108,7,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,979.7268314375076,0.8148148148148148
cloud,108,7,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,1959.4536628750152,0.7777777777777778
cloud,108,7,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,2939.180494312523,0.8148148148148148
cloud,108,7,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,4898.634157187538,0.7407407407407407
cloud,108,7,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,9797.268314375076,0.7407407407407407
threeOf9,512,9,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.05405602091923356,0.9765625
threeOf9,512,9,pure_k1_T40,pure_k1,k=1,0,1.0,40,40,0,0,0.10811204183846712,0.9765625
threeOf9,512,9,pure_k1_T60,pure_k1,k=1,0,1.0,60,60,0,0,0.16216806275770068,1.0
threeOf9,512,9,pure_k1_T100,pure_k1,k=1,0,1.0,100,100,0,0,0.2702801045961678,1.0
threeOf9,512,9,pure_k1_T200,pure_k1,k=1,0,1.0,200,200,0,0,0.5405602091923356,0.9921875
threeOf9,512,9,mix_1_95_2_05_T20,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,20,19,1,0,0.05953503174707293,0.9765625
threeOf9,512,9,mix_1_95_2_05_T40,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,40,38,2,0,0.11907006349414587,0.9765625
threeOf9,512,9,mix_1_95_2_05_T60,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,60,57,3,0,0.17860509524121881,0.984375
threeOf9,512,9,mix_1_95_2_05_T100,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,100,95,5,0,0.29767515873536465,1.0
threeOf9,512,9,mix_1_95_2_05_T200,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,200,190,10,0,0.5953503174707293,0.9921875
threeOf9,512,9,mix_1_90_2_10_T20,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,20,18,2,0,0.0650140425749123,0.953125
threeOf9,512,9,mix_1_90_2_10_T40,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,40,36,4,0,0.1300280851498246,0.9921875
threeOf9,512,9,mix_1_90_2_10_T60,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,60,54,6,0,0.19504212772473692,0.984375
threeOf9,512,9,mix_1_90_2_10_T100,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,100,90,10,0,0.32507021287456156,0.9921875
threeOf9,512,9,mix_1_90_2_10_T200,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,200,180,20,0,0.6501404257491231,1.0
threeOf9,512,9,mix_1_95_3_05_T20,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,20,19,0,1,0.08483409424778074,0.96875
threeOf9,512,9,mix_1_95_3_05_T40,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,40,38,0,2,0.16966818849556148,0.984375
threeOf9,512,9,mix_1_95_3_05_T60,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,60,57,0,3,0.25450228274334225,1.0
threeOf9,512,9,mix_1_95_3_05_T100,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,100,95,0,5,0.4241704712389037,1.0
threeOf9,512,9,mix_1_95_3_05_T200,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,200,190,0,10,0.8483409424778074,0.9921875
threeOf9,512,9,mix_1_75_2_25_T20,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,20,15,5,0,0.08145107505843044,0.96875
threeOf9,512,9,mix_1_75_2_25_T40,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,40,30,10,0,0.16290215011686088,0.984375
threeOf9,512,9,mix_1_75_2_25_T60,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,60,45,15,0,0.2443532251752913,1.0
threeOf9,512,9,mix_1_75_2_25_T100,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,100,75,25,0,0.40725537529215217,1.0
threeOf9,512,9,mix_1_75_2_25_T200,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,200,150,50,0,0.8145107505843043,1.0
threeOf9,512,9,mix_1_50_2_50_T20,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,20,10,10,0,0.1088461291976273,0.9453125
threeOf9,512,9,mix_1_50_2_50_T40,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,40,20,20,0,0.2176922583952546,0.9765625
threeOf9,512,9,mix_1_50_2_50_T60,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,60,30,30,0,0.3265383875928819,0.984375
threeOf9,512,9,mix_1_50_2_50_T100,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,100,50,50,0,0.5442306459881365,0.9765625
threeOf9,512,9,mix_1_50_2_50_T200,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,200,100,100,0,1.088461291976273,0.9765625
threeOf9,512,9,pure_k2_T20,pure_k2,k=2,6,2.0,20,0,20,0,0.16363623747602105,0.953125
threeOf9,512,9,pure_k2_T40,pure_k2,k=2,6,2.0,40,0,40,0,0.3272724749520421,0.9609375
threeOf9,512,9,pure_k2_T60,pure_k2,k=2,6,2.0,60,0,60,0,0.49090871242806317,0.953125
threeOf9,512,9,pure_k2_T100,pure_k2,k=2,6,2.0,100,0,100,0,0.8181811873801053,0.9609375
threeOf9,512,9,pure_k2_T200,pure_k2,k=2,6,2.0,200,0,200,0,1.6363623747602105,0.9609375
threeOf9,512,9,mix_2_95_3_05_T20,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,20,0,19,1,0.18893529997672887,0.953125
threeOf9,512,9,mix_2_95_3_05_T40,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,40,0,38,2,0.37787059995345773,0.953125
threeOf9,512,9,mix_2_95_3_05_T60,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,60,0,57,3,0.5668058999301866,0.953125
threeOf9,512,9,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,0.9446764998836443,0.953125
threeOf9,512,9,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,1.8893529997672887,0.96875
threeOf9,512,9,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,0.6696174874901771,0.890625
threeOf9,512,9,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,1.3392349749803543,0.953125
threeOf9,512,9,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,2.0088524624705313,0.953125
threeOf9,512,9,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,3.3480874374508858,0.9375
threeOf9,512,9,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,6.6961748749017715,0.953125
analcatdata_cyyoung9302,92,10,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.06198292076587677,0.8695652173913043
analcatdata_cyyoung9302,92,10,pure_k1_T40,pure_k1,k=1,0,1.0,40,40,0,0,0.12396584153175354,0.8695652173913043
analcatdata_cyyoung9302,92,10,pure_k1_T60,pure_k1,k=1,0,1.0,60,60,0,0,0.1859487622976303,0.8695652173913043
analcatdata_cyyoung9302,92,10,pure_k1_T100,pure_k1,k=1,0,1.0,100,100,0,0,0.30991460382938385,0.8695652173913043
analcatdata_cyyoung9302,92,10,pure_k1_T200,pure_k1,k=1,0,1.0,200,200,0,0,0.6198292076587677,0.8695652173913043
