dataset,n_samples,n_features,schedule_id,curve_id,curve_label,display_order,effective_k,tree_count,depth_1_trees,depth_2_trees,depth_3_trees,fit_time_s,accuracy
appendicitis,106,7,pure_k2_T20,pure_k2,k=2,6,2.0,20,0,20,0,7.142193183396012,0.8148148148148148
appendicitis,106,7,pure_k2_T40,pure_k2,k=2,6,2.0,40,0,40,0,14.284386366792024,0.7777777777777778
appendicitis,106,7,pure_k2_T60,pure_k2,k=2,6,2.0,60,0,60,0,21.426579550188034,0.8148148148148148
appendicitis,106,7,pure_k2_T100,pure_k2,k=2,6,2.0,100,0,100,0,35.71096591698006,0.8148148148148148
appendicitis,106,7,pure_k2_T200,pure_k2,k=2,6,2.0,200,0,200,0,71.42193183396012,0.8148148148148148
appendicitis,106,7,mix_2_95_3_05_T20,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,20,0,19,1,43.82434095505392,0.8148148148148148
appendicitis,106,7,mix_2_95_3_05_T40,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,40,0,38,2,87.64868191010784,0.7777777777777778
appendicitis,106,7,mix_2_95_3_05_T60,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,60,0,57,3,131.47302286516177,0.8148148148148148
appendicitis,106,7,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,219.12170477526962,0.8148148148148148
appendicitis,106,7,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,438.24340955053924,0.8148148148148148
appendicitis,106,7,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,740.7851486165542,0.7407407407407407
appendicitis,106,7,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,1481.5702972331085,0.7407407407407407
appendicitis,106,7,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,2222.355445849663,0.7407407407407407
appendicitis,106,7,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,3703.925743082771,0.7407407407407407
appendicitis,106,7,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,7407.851486165542,0.7407407407407407
analcatdata_japansolvent,52,9,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.051428108289837834,0.6923076923076923
analcatdata_japansolvent,52,9,pure_k1_T40,pure_k1,k=1,0,1.0,40,40,0,0,0.10285621657967567,0.6923076923076923
analcatdata_japansolvent,52,9,pure_k1_T60,pure_k1,k=1,0,1.0,60,60,0,0,0.15428432486951352,0.6923076923076923
